user_id,age,gender,location,preferred_language,device_type,payment_method,auto_renew,plan_changes,subscription_start_date,subscription_end_date,months_using,total_revenue_inr,completion_rate,peak_hour_streaming,avg_genre_diversity,most_watched_genre
user_1546,65,Male,Johnsonbury,Tamil,Laptop,Credit Card,True,0,2022-11-05,2024-04-28,18,19173.24,0.84,Night,2,Romance
user_1547,35,Female,Floydmouth,English,Smart TV,UPI,False,0,2024-03-28,2026-06-16,27,28759.86,0.41,Night,2,Thriller
user_1548,48,Female,Matthewfurt,Spanish,Laptop,Wallet,True,0,2022-08-24,2024-07-14,23,24499.14,0.6,Evening,4,Horror
user_1549,20,Female,North Nicholasborough,Spanish,Smart TV,UPI,True,0,2022-08-31,2023-04-28,8,8521.44,0.43,Evening,2,Romance
user_1550,38,Male,Jeffreyshire,Telugu,Smart TV,Debit Card,True,1,2023-12-18,2025-10-08,22,21090.56,0.74,Evening,4,Drama
user_1551,19,Male,Flemingfort,Spanish,Mobile,Wallet,True,0,2022-12-16,2023-11-11,11,11716.98,0.4,Night,3,Drama
user_1552,39,Other,North Jonathan,Tamil,Smart TV,Net Banking,True,0,2023-12-05,2026-10-20,35,37281.3,0.79,Afternoon,2,Horror
user_1553,42,Male,North Henry,Bengali,Desktop,Net Banking,True,0,2023-03-09,2025-12-23,34,36216.12,0.85,Night,2,Romance
user_1554,69,Male,Blaketown,Bengali,Tablet,Net Banking,True,0,2023-09-05,2025-11-23,27,28759.86,0.77,Night,3,Thriller
user_1555,40,Male,Smithborough,Hindi,Smart TV,Wallet,True,0,2023-11-16,2025-08-07,21,22368.78,0.45,Night,4,Drama
user_1556,62,Male,Youngside,Hindi,Desktop,Credit Card,True,1,2022-11-04,2024-05-27,19,18214.58,0.67,Night,3,Drama
user_1557,20,Female,Smithfort,English,Laptop,Wallet,True,0,2023-02-05,2024-06-29,17,18108.06,0.49,Evening,3,Sci-Fi
user_1558,27,Male,Gonzalezfurt,English,Smart TV,Credit Card,True,0,2023-10-15,2024-03-13,5,5325.9,0.6,Evening,1,Action
user_1559,27,Female,New Suzanne,English,Desktop,Net Banking,True,0,2022-11-07,2025-05-25,31,33020.58,0.95,Night,4,Comedy
user_1560,56,Female,West Jessicaside,Telugu,Smart TV,Net Banking,True,0,2023-04-23,2023-08-21,4,4260.72,0.73,Night,1,Action
user_1561,28,Female,West Randy,Bengali,Laptop,UPI,True,0,2023-09-30,2024-07-26,10,10651.8,0.42,Evening,4,Drama
user_1562,38,Male,Port Jessicaport,Bengali,Tablet,Net Banking,True,1,2022-07-15,2022-12-12,5,4793.31,0.54,Evening,4,Thriller
user_1563,59,Male,Burkefort,Bengali,Mobile,Wallet,True,0,2022-12-17,2025-07-04,31,33020.58,0.93,Night,4,Comedy
user_1564,51,Female,West Christine,Hindi,Laptop,Wallet,True,1,2023-10-21,2024-05-18,7,6710.63,0.94,Night,1,Thriller
user_1565,42,Male,Jeffreyshire,Bengali,Tablet,Credit Card,True,1,2022-07-11,2022-12-08,5,4793.31,0.59,Evening,1,Comedy
user_1566,20,Female,Jeremyland,Tamil,Smart TV,Net Banking,True,0,2022-07-12,2023-04-08,9,9586.62,0.64,Night,3,Horror
user_1567,68,Female,New Christopher,English,Mobile,UPI,True,0,2023-03-08,2023-05-07,2,2130.36,0.61,Evening,3,Action
user_1568,59,Other,Hoborough,Hindi,Smart TV,Wallet,False,1,2023-08-10,2025-03-02,19,18214.58,0.86,Morning,2,Romance
user_1569,64,Male,Evelynborough,English,Laptop,Net Banking,True,0,2022-09-09,2024-05-31,21,22368.78,0.53,Evening,2,Drama
user_1570,65,Female,New Christinehaven,Marathi,Mobile,Credit Card,True,0,2023-11-01,2025-11-20,25,26629.5,0.86,Afternoon,3,Comedy
user_1571,46,Female,New Jessica,Telugu,Desktop,UPI,True,1,2023-10-05,2026-03-23,30,28759.86,0.65,Night,2,Horror
user_1572,36,Female,Tammymouth,Bengali,Tablet,UPI,True,0,2022-09-05,2024-03-28,19,20238.42,0.78,Night,2,Action
user_1573,27,Male,Taylorstad,Hindi,Laptop,Debit Card,True,0,2023-06-17,2025-03-08,21,22368.78,0.42,Night,1,Documentary
user_1574,40,Other,Ryanview,Marathi,Desktop,Credit Card,False,0,2023-01-29,2023-12-25,11,11716.98,1.0,Night,4,Thriller
user_1575,19,Female,East Robinview,English,Tablet,Wallet,False,0,2022-06-06,2022-08-05,2,2130.36,0.99,Afternoon,2,Comedy
user_1576,63,Male,Lake Jonathanburgh,Hindi,Tablet,UPI,True,0,2023-02-12,2025-03-03,25,26629.5,0.59,Evening,3,Sci-Fi
user_1577,34,Female,Port Taylor,English,Smart TV,Debit Card,True,0,2023-07-03,2023-08-02,1,1065.18,0.77,Afternoon,2,Action
user_1578,53,Male,Elizabethmouth,Spanish,Smart TV,Net Banking,True,0,2024-02-21,2025-06-15,16,17042.88,0.99,Evening,2,Action
user_1579,68,Other,Lake Sheri,Telugu,Smart TV,Wallet,True,1,2023-04-01,2024-05-25,14,13421.27,0.87,Evening,3,Romance
user_1580,26,Male,Donaldfort,Hindi,Desktop,UPI,True,0,2023-12-30,2024-01-29,1,1065.18,0.64,Evening,1,Action
user_1581,39,Female,New Kayla,Spanish,Desktop,Wallet,True,0,2023-02-27,2023-04-28,2,2130.36,0.55,Evening,4,Thriller
user_1582,21,Female,New Tiffanychester,Marathi,Tablet,Debit Card,True,0,2022-12-11,2024-12-30,25,26629.5,0.57,Afternoon,4,Comedy
user_1583,43,Female,East Claudia,Tamil,Smart TV,Wallet,True,0,2022-09-21,2024-08-11,23,24499.14,0.83,Evening,1,Romance
user_1584,27,Male,North Elizabeth,Telugu,Mobile,Net Banking,True,0,2023-07-04,2024-04-29,10,10651.8,0.61,Afternoon,1,Horror
user_1585,50,Male,Lake Briana,Marathi,Tablet,Debit Card,False,0,2023-10-07,2024-06-03,8,8521.44,0.68,Afternoon,3,Romance
user_1586,34,Male,Port Jerryton,Marathi,Smart TV,Net Banking,True,0,2022-12-02,2025-05-20,30,31955.4,0.84,Evening,3,Romance
user_1587,69,Male,North Cathymouth,English,Mobile,Debit Card,True,0,2023-06-09,2024-07-03,13,13847.34,0.61,Night,1,Action
user_1588,54,Male,Brownland,Tamil,Desktop,Credit Card,True,0,2023-02-25,2025-03-16,25,26629.5,0.82,Morning,4,Comedy
user_1589,43,Male,South Courtney,English,Tablet,Wallet,True,0,2022-10-29,2023-11-23,13,13847.34,0.99,Evening,3,Thriller
user_1590,61,Male,New David,Telugu,Smart TV,Credit Card,True,0,2024-01-06,2024-04-05,3,3195.54,0.74,Evening,2,Sci-Fi
user_1591,22,Female,Harrisfurt,Hindi,Mobile,Net Banking,True,0,2023-07-18,2024-08-11,13,13847.34,0.56,Evening,1,Romance
user_1592,30,Female,Colemanberg,Tamil,Laptop,Net Banking,True,0,2023-01-05,2023-04-05,3,3195.54,0.97,Evening,1,Action
user_1593,30,Male,Port Javier,Tamil,Laptop,Debit Card,True,0,2023-10-03,2026-07-19,34,36216.12,0.89,Afternoon,2,Thriller
user_1594,18,Male,Zimmermanstad,Tamil,Tablet,Net Banking,True,0,2023-01-03,2025-09-19,33,35150.94,0.72,Night,4,Horror
user_1595,18,Female,Jonesport,Bengali,Desktop,Net Banking,True,1,2023-06-08,2025-07-27,26,24925.21,0.54,Night,1,Thriller
user_1596,58,Male,Richardsonview,English,Mobile,Wallet,False,0,2022-08-02,2022-09-01,1,1065.18,0.74,Afternoon,4,Drama
user_1597,30,Male,Lake Julie,Marathi,Tablet,Net Banking,True,0,2022-11-03,2023-01-02,2,2130.36,0.42,Evening,4,Drama
user_1598,69,Male,Armstronghaven,Hindi,Laptop,Net Banking,True,0,2022-05-26,2024-12-11,31,33020.58,0.8,Afternoon,4,Romance
user_1599,59,Male,Brownchester,Tamil,Laptop,Credit Card,True,0,2022-12-02,2023-11-27,12,12782.16,0.86,Afternoon,4,Comedy
user_1600,43,Male,Zacharyshire,English,Smart TV,Debit Card,True,0,2024-03-02,2025-10-23,20,21303.6,0.4,Evening,3,Romance
user_1601,27,Female,East Leonard,Bengali,Laptop,Credit Card,True,0,2023-11-08,2024-07-05,8,8521.44,0.54,Evening,1,Sci-Fi
user_1602,42,Female,West Shanechester,Spanish,Desktop,UPI,True,0,2023-12-19,2025-03-13,15,15977.7,0.51,Evening,2,Drama
user_1603,55,Male,West Christinefurt,English,Tablet,Debit Card,True,0,2022-11-02,2023-04-01,5,5325.9,0.76,Evening,4,Sci-Fi
user_1604,61,Female,South Randy,Tamil,Mobile,Net Banking,True,0,2023-05-26,2023-10-23,5,5325.9,0.61,Evening,3,Comedy
user_1605,53,Male,Wutown,Tamil,Tablet,Wallet,True,1,2022-11-20,2024-07-12,20,19173.24,0.43,Evening,1,Thriller
user_1606,19,Female,Carlaberg,Tamil,Tablet,Wallet,False,0,2023-08-30,2024-11-22,15,15977.7,0.78,Afternoon,2,Action
user_1607,50,Male,Carltown,Telugu,Smart TV,Debit Card,True,0,2022-11-19,2022-12-19,1,1065.18,0.86,Night,1,Documentary
user_1608,67,Female,Chenmouth,Bengali,Laptop,Credit Card,True,1,2023-02-17,2025-10-04,32,30677.18,0.49,Afternoon,2,Thriller
user_1609,33,Male,Castrohaven,Spanish,Mobile,UPI,True,0,2023-01-07,2024-05-31,17,18108.06,0.42,Evening,4,Romance
user_1610,67,Female,Melissaberg,English,Smart TV,UPI,True,0,2022-10-30,2025-09-14,35,37281.3,0.83,Night,3,Comedy
user_1611,25,Other,West Michael,Telugu,Tablet,Net Banking,True,1,2022-08-08,2024-12-25,29,27801.2,0.67,Evening,2,Comedy
user_1612,41,Female,Nancychester,English,Laptop,Net Banking,True,0,2023-01-31,2024-06-24,17,18108.06,0.59,Afternoon,3,Thriller
user_1613,23,Female,West Wendy,English,Desktop,Wallet,False,0,2023-09-27,2024-02-24,5,5325.9,0.79,Morning,4,Drama
user_1614,35,Male,East Justin,Tamil,Laptop,Wallet,True,0,2024-03-15,2025-11-05,20,21303.6,0.95,Evening,2,Sci-Fi
user_1615,23,Female,Toddborough,Bengali,Tablet,Debit Card,True,0,2023-03-26,2024-04-19,13,13847.34,0.55,Afternoon,3,Action
user_1616,43,Male,West Nicoleside,English,Laptop,Credit Card,True,0,2023-04-29,2025-01-18,21,22368.78,0.98,Afternoon,4,Thriller
user_1617,23,Female,Lake Kristina,Hindi,Laptop,Debit Card,True,0,2022-06-29,2025-04-14,34,36216.12,0.9,Evening,3,Action
user_1618,50,Male,New Johnside,Marathi,Mobile,Wallet,True,0,2024-02-26,2025-10-18,20,21303.6,0.99,Night,1,Documentary
user_1619,30,Male,South Jessicaberg,Bengali,Smart TV,Debit Card,True,1,2022-12-05,2025-09-20,34,32594.51,0.72,Afternoon,3,Thriller
user_1620,59,Female,Judithport,Telugu,Mobile,Net Banking,True,0,2023-06-28,2026-01-13,31,33020.58,0.72,Afternoon,2,Thriller
user_1621,66,Other,South Leonard,Spanish,Desktop,UPI,True,0,2023-01-21,2023-07-20,6,6391.08,0.62,Afternoon,1,Romance
user_1622,54,Female,West Jasonville,Marathi,Smart TV,Credit Card,False,0,2024-05-06,2026-08-24,28,29825.04,0.75,Night,3,Drama
user_1623,23,Male,Christophershire,Bengali,Tablet,Credit Card,False,0,2023-09-29,2024-12-22,15,15977.7,0.69,Evening,4,Action
user_1624,66,Female,West Earlville,Tamil,Laptop,Net Banking,True,2,2023-09-11,2024-11-04,14,13421.27,0.66,Morning,1,Action
user_1625,30,Male,Hollyfort,Bengali,Mobile,Credit Card,True,0,2023-10-06,2024-04-03,6,6391.08,0.54,Night,2,Comedy
user_1626,58,Female,North Tyler,Hindi,Desktop,Credit Card,True,0,2023-04-19,2025-12-04,32,34085.76,0.54,Evening,3,Sci-Fi
user_1627,50,Female,Barrettstad,Telugu,Tablet,UPI,False,0,2023-11-09,2024-05-07,6,6391.08,0.99,Evening,4,Action
user_1628,37,Female,East Williamport,Spanish,Mobile,UPI,True,0,2022-09-25,2025-01-12,28,29825.04,0.53,Evening,4,Horror
user_1629,52,Female,North Cassandrashire,Hindi,Tablet,Debit Card,True,0,2022-09-25,2025-03-13,30,31955.4,0.95,Night,4,Drama
user_1630,57,Female,North Mark,Telugu,Desktop,Wallet,False,0,2022-11-26,2024-07-18,20,21303.6,0.78,Night,2,Comedy
user_1631,61,Male,Port Amber,English,Mobile,Credit Card,True,0,2024-05-09,2026-01-29,21,22368.78,0.65,Night,3,Action
user_1632,54,Female,New Amandaport,Hindi,Mobile,Debit Card,True,1,2023-02-04,2024-12-25,23,22049.23,0.97,Night,1,Comedy
user_1633,55,Female,Port Ashleyside,English,Mobile,Debit Card,True,0,2022-11-05,2023-10-01,11,11716.98,0.41,Night,2,Drama
user_1634,57,Female,Smithton,Bengali,Laptop,Wallet,False,0,2023-11-21,2025-01-14,14,14912.52,0.46,Evening,2,Documentary
user_1635,46,Female,South Peterburgh,Marathi,Mobile,Credit Card,True,1,2022-09-22,2024-08-12,23,22049.23,0.5,Night,2,Drama
user_1636,36,Male,Petersonfort,Spanish,Mobile,Credit Card,True,1,2023-06-29,2024-12-20,18,17255.92,0.88,Afternoon,3,Thriller
user_1637,43,Female,North Shawnton,Hindi,Desktop,Wallet,False,0,2023-08-13,2025-07-03,23,24499.14,0.68,Evening,3,Drama
user_1638,60,Female,Sheilamouth,Tamil,Desktop,Debit Card,True,0,2022-09-04,2023-08-30,12,12782.16,0.96,Afternoon,2,Drama
user_1639,63,Male,Nashborough,Spanish,Desktop,Wallet,True,0,2023-12-05,2025-01-28,14,14912.52,0.46,Night,4,Drama
user_1640,26,Female,Evansview,Spanish,Smart TV,UPI,True,0,2024-04-16,2026-12-02,32,34085.76,0.62,Afternoon,3,Action
user_1641,25,Male,Grayhaven,English,Laptop,Debit Card,False,1,2023-11-21,2026-06-08,31,29718.52,1.0,Night,4,Romance
user_1642,40,Female,Katherinefort,Hindi,Tablet,Wallet,True,1,2022-06-25,2024-01-16,19,18214.58,0.77,Evening,1,Action
user_1643,55,Female,Lake Leahbury,Spanish,Desktop,Credit Card,True,1,2023-06-11,2024-06-05,12,11503.94,0.73,Evening,1,Action
user_1644,52,Male,Robertland,English,Tablet,Credit Card,False,0,2022-06-10,2024-03-31,22,23433.96,0.78,Evening,4,Thriller
user_1645,36,Male,Elizabethfort,Hindi,Smart TV,Wallet,True,0,2022-11-04,2024-09-24,23,24499.14,0.68,Night,1,Drama
user_1646,63,Male,South Adam,Telugu,Laptop,Wallet,True,0,2024-03-04,2025-09-25,19,20238.42,0.66,Night,2,Drama
user_1647,42,Female,Nancyfurt,Hindi,Desktop,Wallet,True,0,2022-06-09,2024-07-28,26,27694.68,0.7,Morning,3,Comedy
user_1648,25,Other,North Cathy,English,Tablet,Credit Card,True,0,2022-06-30,2023-06-25,12,12782.16,0.95,Afternoon,2,Horror
user_1649,18,Male,East Tamara,Tamil,Laptop,Credit Card,True,0,2024-02-07,2025-07-31,18,19173.24,0.81,Night,1,Action
user_1650,55,Male,Jaytown,Spanish,Smart TV,UPI,True,1,2022-06-17,2023-08-11,14,13421.27,0.69,Afternoon,2,Drama
user_1651,65,Male,Mcfarlandhaven,Telugu,Mobile,Debit Card,True,0,2023-11-01,2025-05-24,19,20238.42,0.62,Evening,3,Drama
user_1652,47,Female,Davidfurt,Tamil,Laptop,Net Banking,True,0,2023-08-01,2026-05-17,34,36216.12,0.73,Afternoon,1,Comedy
user_1653,28,Male,West Sarahton,English,Desktop,Debit Card,True,0,2023-06-19,2026-02-03,32,34085.76,0.77,Morning,1,Horror
user_1654,68,Male,West Ronnie,Marathi,Mobile,Wallet,True,0,2023-12-02,2024-01-01,1,1065.18,0.57,Evening,3,Thriller
user_1655,38,Female,Port Rita,Hindi,Tablet,Debit Card,True,0,2023-02-17,2024-08-10,18,19173.24,0.87,Evening,1,Thriller
user_1656,56,Female,Lake Michael,Bengali,Mobile,UPI,True,1,2024-01-03,2026-09-19,33,31635.85,0.89,Evening,2,Romance
user_1657,22,Male,Port Elizabethborough,Telugu,Smart TV,Credit Card,True,0,2023-01-16,2024-07-09,18,19173.24,0.75,Evening,4,Drama
user_1658,30,Male,Port Christine,Tamil,Desktop,Credit Card,True,0,2023-02-28,2023-07-28,5,5325.9,0.49,Afternoon,3,Sci-Fi
user_1659,25,Male,Nicholasburgh,Spanish,Laptop,Wallet,False,0,2023-04-27,2024-12-17,20,21303.6,0.64,Evening,1,Comedy
user_1660,48,Male,Trevorville,English,Smart TV,Wallet,True,1,2022-05-27,2024-03-17,22,21090.56,0.41,Night,2,Comedy
user_1661,33,Female,Lake John,Hindi,Smart TV,UPI,True,0,2022-12-31,2023-08-28,8,8521.44,0.99,Evening,4,Comedy
user_1662,55,Male,Michelleberg,Tamil,Desktop,Credit Card,True,2,2023-12-08,2024-12-02,12,11503.94,0.5,Evening,1,Drama
user_1663,65,Female,West Tiffany,Marathi,Smart TV,Wallet,True,0,2023-06-27,2025-02-16,20,21303.6,0.83,Evening,4,Thriller
user_1664,36,Female,Meganbury,Spanish,Smart TV,Debit Card,True,0,2023-10-15,2026-07-01,33,35150.94,0.73,Night,4,Action
user_1665,32,Male,East Caitlynton,Telugu,Mobile,UPI,True,0,2022-12-17,2023-01-16,1,1065.18,0.62,Afternoon,1,Action
user_1666,51,Male,West Melissaburgh,Bengali,Desktop,Net Banking,True,0,2023-06-27,2024-10-19,16,17042.88,0.93,Night,3,Action
user_1667,69,Male,Chadland,Tamil,Mobile,Wallet,True,0,2023-03-15,2024-06-07,15,15977.7,0.63,Evening,1,Action
user_1668,31,Male,Bellland,Marathi,Desktop,Debit Card,True,0,2024-03-28,2026-06-16,27,28759.86,0.92,Afternoon,1,Drama
user_1669,64,Female,Kevinton,Telugu,Tablet,Credit Card,True,0,2023-01-29,2023-12-25,11,11716.98,0.88,Night,4,Action
user_1670,27,Male,South Roy,Marathi,Mobile,Net Banking,True,0,2022-05-27,2024-04-16,23,24499.14,0.74,Afternoon,3,Thriller
user_1671,30,Female,South Richardton,Tamil,Laptop,UPI,True,0,2023-10-31,2025-11-19,25,26629.5,0.64,Evening,4,Romance
user_1672,44,Female,Curtisport,English,Smart TV,Credit Card,False,0,2023-09-10,2026-02-26,30,31955.4,0.94,Evening,4,Action
user_1673,38,Male,Wallacestad,Hindi,Laptop,Credit Card,True,3,2022-12-29,2024-06-21,18,17255.92,0.87,Evening,1,Horror
user_1674,20,Female,South Traciechester,Tamil,Desktop,UPI,True,0,2022-08-28,2022-11-26,3,3195.54,0.66,Evening,1,Romance
user_1675,48,Male,East Megan,Hindi,Desktop,UPI,False,0,2022-12-04,2025-03-23,28,29825.04,0.45,Morning,3,Action
user_1676,45,Male,West Ianport,Hindi,Desktop,Net Banking,True,1,2023-12-06,2025-08-27,21,20131.9,0.85,Morning,2,Drama
user_1677,45,Male,South Leah,Tamil,Laptop,Debit Card,False,0,2024-02-24,2025-08-17,18,19173.24,0.58,Evening,2,Thriller
user_1678,64,Female,South Dawn,English,Desktop,Credit Card,True,1,2024-03-25,2026-05-14,26,24925.21,0.54,Night,1,Horror
user_1679,42,Female,North Cody,Marathi,Tablet,Credit Card,False,0,2022-10-22,2025-02-08,28,29825.04,0.52,Evening,1,Drama
user_1680,19,Male,Kristamouth,Marathi,Tablet,Credit Card,False,0,2022-05-26,2022-09-23,4,4260.72,0.64,Night,4,Action
user_1681,55,Female,East Brittany,Marathi,Mobile,Credit Card,True,0,2023-12-29,2026-08-15,32,34085.76,0.97,Night,3,Action
user_1682,29,Male,Brownburgh,Spanish,Laptop,Debit Card,True,0,2023-03-05,2025-11-19,33,35150.94,0.97,Night,2,Romance
user_1683,45,Female,Williamberg,Bengali,Smart TV,Net Banking,True,0,2022-08-23,2023-01-20,5,5325.9,0.42,Night,4,Action
user_1684,58,Other,Greentown,Telugu,Laptop,Credit Card,True,0,2022-06-30,2023-08-24,14,14912.52,0.41,Night,4,Comedy
user_1685,20,Male,Stevenside,Marathi,Laptop,UPI,True,0,2024-04-06,2026-04-26,25,26629.5,0.68,Afternoon,1,Romance
user_1686,25,Male,East Markhaven,Spanish,Desktop,Wallet,True,0,2023-06-21,2026-03-07,33,35150.94,0.7,Night,1,Comedy
user_1687,19,Female,Stacyview,Bengali,Smart TV,Credit Card,True,0,2024-01-02,2024-06-30,6,6391.08,0.63,Evening,3,Comedy
user_1688,55,Female,Port Crystalchester,Spanish,Laptop,Debit Card,True,0,2023-09-17,2024-03-15,6,6391.08,0.75,Evening,1,Drama
user_1689,59,Female,Lake Barbaraton,Marathi,Tablet,Wallet,True,0,2023-11-15,2025-07-07,20,21303.6,0.84,Evening,1,Action
user_1690,67,Male,Gomezfurt,Marathi,Desktop,Net Banking,True,0,2024-04-11,2024-11-07,7,7456.26,0.98,Night,2,Comedy
user_1691,34,Female,Melissaville,Spanish,Mobile,Credit Card,True,1,2023-07-15,2024-04-10,9,8627.96,0.78,Night,2,Romance
user_1692,64,Male,South Brent,English,Desktop,Net Banking,True,0,2023-06-28,2026-04-13,34,36216.12,0.67,Evening,2,Drama
user_1693,29,Male,East Theresa,Spanish,Smart TV,UPI,True,0,2023-05-23,2024-05-17,12,12782.16,0.75,Evening,1,Thriller
user_1694,58,Female,Clarkton,Tamil,Tablet,Credit Card,True,0,2022-10-23,2025-02-09,28,29825.04,0.77,Morning,2,Comedy
user_1695,52,Female,Gregoryview,Tamil,Smart TV,UPI,True,0,2022-08-21,2024-05-12,21,22368.78,0.59,Evening,2,Comedy
user_1696,25,Female,South Jeanette,Telugu,Tablet,Debit Card,True,0,2023-05-02,2024-07-25,15,15977.7,0.83,Evening,4,Drama
user_1697,31,Male,East Thomas,Tamil,Desktop,Debit Card,False,1,2022-07-30,2024-02-20,19,18214.58,0.69,Afternoon,3,Documentary
user_1698,57,Male,South Glendaview,Hindi,Smart TV,Net Banking,True,0,2023-05-13,2025-02-01,21,22368.78,0.83,Evening,1,Comedy
user_1699,46,Male,Russellshire,Spanish,Laptop,UPI,True,0,2022-09-27,2022-11-26,2,2130.36,0.96,Evening,1,Horror
user_1700,24,Male,Harrisonshire,Tamil,Laptop,Net Banking,True,0,2023-05-15,2024-06-08,13,13847.34,0.93,Evening,4,Comedy
user_1701,38,Male,Laurieburgh,Telugu,Smart TV,Wallet,True,0,2022-11-28,2024-05-21,18,19173.24,0.41,Evening,4,Action
user_1702,48,Male,West Mirandaborough,Hindi,Tablet,Wallet,True,0,2024-04-20,2024-06-19,2,2130.36,0.44,Evening,4,Horror
user_1703,23,Female,Kelleymouth,Spanish,Laptop,UPI,True,1,2024-03-02,2026-09-18,31,29718.52,0.72,Night,2,Horror
user_1704,51,Male,Edwardschester,English,Desktop,Net Banking,True,0,2023-09-25,2025-09-14,24,25564.32,1.0,Night,3,Romance
user_1705,44,Male,West Stephanie,Marathi,Desktop,Debit Card,True,0,2023-05-09,2025-11-24,31,33020.58,0.95,Evening,4,Drama
user_1706,38,Female,Loganmouth,English,Smart TV,Wallet,True,0,2023-01-17,2023-05-17,4,4260.72,0.94,Afternoon,3,Documentary
user_1707,44,Female,East Gregoryton,English,Laptop,Credit Card,False,0,2022-10-08,2025-04-25,31,33020.58,0.52,Evening,2,Comedy
user_1708,59,Female,Port Bradleystad,Bengali,Mobile,UPI,True,0,2022-05-21,2022-10-18,5,5325.9,0.89,Evening,4,Action
user_1709,27,Male,Wendyfurt,English,Smart TV,Debit Card,False,0,2022-11-26,2023-09-22,10,10651.8,0.95,Night,3,Documentary
user_1710,37,Male,Lake Stephaniebury,Bengali,Smart TV,UPI,False,0,2023-10-16,2025-11-04,25,26629.5,0.52,Morning,4,Documentary
user_1711,32,Male,New Kevinshire,English,Desktop,Net Banking,True,2,2023-01-12,2024-06-05,17,16297.25,0.75,Afternoon,4,Documentary
user_1712,62,Male,Larastad,Bengali,Smart TV,Debit Card,True,0,2022-08-22,2023-03-20,7,7456.26,0.73,Evening,2,Action
user_1713,43,Other,North Elizabethberg,English,Tablet,Wallet,True,0,2022-12-07,2024-06-29,19,20238.42,0.8,Evening,4,Action
user_1714,28,Female,West Patricia,Tamil,Mobile,Net Banking,True,0,2024-04-22,2026-04-12,24,25564.32,0.59,Evening,4,Action
user_1715,26,Male,North Kaylaborough,Bengali,Smart TV,Debit Card,True,0,2022-07-13,2023-05-09,10,10651.8,0.86,Afternoon,1,Romance
user_1716,69,Female,Smithport,Hindi,Laptop,Net Banking,True,0,2022-08-28,2024-08-17,24,25564.32,0.93,Evening,2,Horror
user_1717,34,Female,Millerfort,Telugu,Mobile,Wallet,True,0,2023-05-29,2025-05-18,24,25564.32,1.0,Evening,1,Comedy
user_1718,37,Male,Williamsview,Spanish,Tablet,Debit Card,True,0,2022-06-30,2022-12-27,6,6391.08,0.85,Night,4,Action
user_1719,49,Male,Mendezhaven,Telugu,Laptop,Credit Card,True,0,2023-11-30,2026-10-15,35,37281.3,0.83,Evening,1,Action
user_1720,33,Female,Simsfort,English,Tablet,Wallet,True,0,2023-11-05,2026-09-20,35,37281.3,0.79,Evening,3,Drama
user_1721,44,Male,Lesliefort,Hindi,Mobile,Net Banking,True,0,2022-08-24,2024-06-14,22,23433.96,0.76,Night,1,Thriller
user_1722,42,Other,Lake Amy,Spanish,Laptop,Credit Card,True,1,2023-01-28,2024-05-22,16,15338.59,0.75,Night,4,Drama
user_1723,62,Male,Grayside,Marathi,Mobile,Debit Card,True,0,2023-12-01,2025-09-21,22,23433.96,0.65,Night,1,Comedy
user_1724,55,Other,Angelberg,Bengali,Tablet,UPI,True,0,2024-03-07,2025-03-02,12,12782.16,0.76,Night,2,Action
user_1725,25,Female,New Georgeton,Spanish,Tablet,Debit Card,False,0,2022-07-06,2024-03-27,21,22368.78,0.88,Night,4,Drama
user_1726,59,Female,Adammouth,Tamil,Mobile,Debit Card,True,1,2022-09-23,2024-05-15,20,19173.24,0.6,Evening,1,Horror
user_1727,18,Male,East Tracy,Telugu,Laptop,Credit Card,False,0,2023-06-22,2024-07-16,13,13847.34,0.6,Afternoon,1,Comedy
user_1728,63,Male,Port Rachelchester,Hindi,Tablet,Net Banking,True,1,2024-04-17,2024-11-13,7,6710.63,0.81,Evening,1,Documentary
user_1729,58,Male,Perezside,Hindi,Desktop,Wallet,True,0,2023-06-11,2025-06-30,25,26629.5,0.5,Evening,3,Sci-Fi
user_1730,44,Male,Jacobbury,Spanish,Desktop,Credit Card,True,0,2023-08-16,2025-02-06,18,19173.24,0.41,Evening,4,Thriller
user_1731,66,Female,North Kevin,Spanish,Laptop,Debit Card,True,2,2023-10-09,2025-04-01,18,17255.92,0.42,Afternoon,4,Comedy
